@RELATION classifiers/SMV_RBF_new_2
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE class {C:/Users/XPS/Desktop/Clean This/Training Data/sv,C:/Users/XPS/Desktop/Clean This/Training Data/usv,C:/Users/XPS/Desktop/Clean This/Training Data/scratch}

@DATA
0.232300,0.023726,2.800971,0.320698,0.201782,0.874734,0.033120,0.324343,0.184457,0.182857,0.180571,-45.115251,-2.606670,-0.000995,0.035383,-0.024870,0.177841,0.076352,-0.153044,-0.402764,-0.098944,0.270862,-0.417514,-0.924064,0.032254,0.004197,0.182036,0.014299,0.010012,0.142833,0.005025,0.024457,0.001600,0.001600,0.001600,0.491171,0.298879,0.090078,0.084259,0.046683,0.058787,0.019958,0.038020,0.036165,0.031738,0.045136,0.070797,0.092958,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.239501,0.023372,3.157787,0.292080,0.168453,1.215354,0.014950,0.350182,0.215055,0.185164,0.171636,-44.186788,-3.207491,0.058621,0.025556,0.007386,0.187537,0.117827,-0.242587,-0.412050,-0.076959,0.262700,-0.459791,-1.009236,0.020125,0.008032,0.088207,0.022571,0.015137,0.167250,0.006434,0.050400,0.019855,0.011636,0.007418,1.061202,0.567316,0.088194,0.118049,0.075547,0.063366,0.044564,0.036029,0.111829,0.028402,0.058708,0.071980,0.159024,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.196998,0.036586,3.190421,0.291499,0.197578,0.541464,0.029127,0.241120,0.197040,0.187200,0.174800,-43.683348,-3.508074,0.049388,0.066470,0.001433,0.195898,0.093844,-0.192709,-0.486543,-0.089229,0.338196,-0.536714,-1.062466,0.018775,0.012528,0.028892,0.026019,0.014648,0.178721,0.008180,0.045760,0.022800,0.013280,0.002160,0.826902,0.433261,0.089182,0.078260,0.037056,0.035747,0.056748,0.049671,0.058568,0.043531,0.058361,0.052561,0.132083,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.204186,0.017437,3.147701,0.277844,0.181022,1.014720,0.014623,0.260800,0.194444,0.180000,0.161022,-44.067424,-3.272443,0.062740,0.053310,0.012072,0.201115,0.101280,-0.215670,-0.456178,-0.107171,0.291388,-0.501405,-1.019857,0.015590,0.007663,0.061594,0.016929,0.012198,0.192728,0.005645,0.043556,0.014889,0.007911,0.004489,0.705851,0.396852,0.075031,0.076896,0.042464,0.024125,0.036855,0.037332,0.055374,0.024651,0.041093,0.065969,0.105464,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.230234,0.029106,3.228925,0.291999,0.165878,1.076981,0.014258,0.333800,0.221950,0.206200,0.185800,-43.651537,-3.453200,-0.017133,0.094917,0.010969,0.201073,0.123071,-0.233017,-0.495297,-0.088677,0.303009,-0.510402,-1.096481,0.016263,0.008553,0.023145,0.017827,0.013531,0.127431,0.004981,0.035300,0.014750,0.009000,0.002100,0.825667,0.468297,0.040500,0.074185,0.042352,0.037237,0.038358,0.035073,0.081902,0.028690,0.048270,0.060650,0.102040,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.289775,0.023444,3.012146,0.347226,0.204583,1.439855,0.016527,0.395543,0.214971,0.179429,0.174514,-44.226512,-3.284114,0.114384,0.048907,-0.026920,0.209315,0.073467,-0.194754,-0.407642,-0.089271,0.256017,-0.406846,-1.032770,0.067425,0.010315,0.215356,0.026962,0.013384,0.213972,0.002853,0.070057,0.032343,0.004114,0.003314,0.789994,0.436410,0.171679,0.069047,0.028720,0.087803,0.039326,0.067851,0.080253,0.075076,0.063466,0.095461,0.074808,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.235188,0.030501,3.190690,0.317569,0.176196,1.326325,0.018489,0.376489,0.200178,0.189511,0.182667,-43.654075,-3.490367,0.021632,0.092679,-0.006710,0.194444,0.112589,-0.220558,-0.476865,-0.091845,0.319725,-0.529893,-1.077220,0.019282,0.007512,0.044950,0.015670,0.007588,0.200860,0.005298,0.028667,0.015822,0.006311,0.001956,1.029873,0.560109,0.056476,0.080459,0.032760,0.037101,0.048431,0.041209,0.105384,0.027052,0.048364,0.060835,0.144575,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.284396,0.034209,3.219394,0.329391,0.163507,1.466648,0.011865,0.366232,0.275200,0.218611,0.195368,-43.655110,-3.495694,0.009411,0.115296,-0.023430,0.203589,0.114991,-0.219903,-0.482975,-0.094450,0.318953,-0.517507,-1.086584,0.019131,0.002906,0.037440,0.014344,0.006281,0.159083,0.002631,0.034021,0.019705,0.017095,0.005642,0.831797,0.446550,0.057703,0.054452,0.021159,0.037264,0.033591,0.033342,0.090948,0.016336,0.040550,0.049265,0.116975,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.228583,0.026031,2.944140,0.315124,0.216362,0.845365,0.028159,0.290000,0.184400,0.161400,0.150400,-43.245525,-3.730969,0.009593,0.060663,-0.041333,0.229760,0.142284,-0.221614,-0.522319,-0.098214,0.369549,-0.472306,-1.122572,0.062450,0.016573,0.160229,0.044134,0.019935,0.412191,0.005301,0.120800,0.024800,0.003000,0.006000,0.782890,0.438104,0.049833,0.121238,0.023535,0.056264,0.030420,0.057652,0.070811,0.049381,0.105848,0.108409,0.121502,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.223042,0.030471,3.111726,0.293790,0.175994,0.746084,0.034636,0.290989,0.213768,0.188295,0.182316,-44.228974,-3.168262,0.004131,0.071696,-0.025201,0.199978,0.063042,-0.189374,-0.409991,-0.069675,0.279948,-0.474239,-1.005061,0.016729,0.013686,0.102977,0.012578,0.009767,0.135623,0.008966,0.016968,0.004674,0.009432,0.005474,0.808774,0.434760,0.057537,0.077223,0.026267,0.034144,0.054463,0.040795,0.095798,0.010937,0.048486,0.063791,0.120889,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.224090,0.050676,3.245925,0.288048,0.163947,0.715331,0.045655,0.276400,0.197289,0.184444,0.178133,-43.746926,-3.426053,0.004706,0.096176,-0.018201,0.198865,0.115800,-0.207489,-0.491600,-0.093232,0.322972,-0.503354,-1.091637,0.020772,0.012926,0.039075,0.022919,0.014643,0.153877,0.028158,0.047422,0.017111,0.007644,0.002222,1.085442,0.599119,0.055379,0.091395,0.034411,0.031161,0.037372,0.043827,0.085423,0.025949,0.052962,0.087440,0.128727,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.210543,0.112007,3.195086,0.256469,0.151437,0.602182,0.055492,0.220100,0.209300,0.202300,0.194800,-42.163730,-4.330955,-0.041676,0.215581,-0.053388,0.221357,0.184252,-0.270491,-0.625774,-0.054543,0.374371,-0.613081,-1.278954,0.011734,0.024289,0.058455,0.018712,0.015888,0.213009,0.016820,0.021800,0.013400,0.006900,0.000600,1.096431,0.606258,0.045118,0.093738,0.037053,0.016923,0.049077,0.043953,0.089294,0.019577,0.055665,0.092518,0.146404,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.211769,0.069976,3.131037,0.291405,0.181229,0.650854,0.028557,0.266400,0.214613,0.193867,0.181173,-43.862368,-3.370578,0.028140,0.106807,0.002458,0.148364,0.123794,-0.207908,-0.475172,-0.069251,0.278320,-0.508536,-1.090573,0.021110,0.021074,0.130337,0.025690,0.015533,0.166180,0.008747,0.056907,0.028267,0.012000,0.003787,1.038769,0.565835,0.092657,0.072812,0.054877,0.092946,0.062661,0.065891,0.117032,0.037824,0.079403,0.078109,0.140321,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.263678,0.056450,2.822780,0.302904,0.194624,1.210318,0.010690,0.344533,0.194667,0.181067,0.164533,-41.487997,-4.707157,-0.068673,0.263481,-0.078086,0.263574,0.196650,-0.295226,-0.681879,-0.064241,0.424800,-0.669702,-1.364020,0.062984,0.022067,0.360934,0.031378,0.029336,0.305647,0.006804,0.103467,0.012800,0.001867,0.012533,0.821737,0.454006,0.033693,0.076900,0.027387,0.015904,0.056544,0.038466,0.076162,0.004321,0.035234,0.063868,0.114922,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.238858,0.014713,3.179736,0.327679,0.204578,1.095960,0.024693,0.350400,0.190133,0.182293,0.169387,-45.318314,-2.539911,0.048093,-0.009767,0.032083,0.178933,0.055367,-0.161272,-0.365570,-0.132039,0.254939,-0.410594,-0.869467,0.025193,0.010416,0.059974,0.020232,0.013088,0.143129,0.007287,0.030720,0.016480,0.010027,0.002240,0.706350,0.396675,0.076033,0.106526,0.076590,0.064620,0.087995,0.064110,0.088961,0.055152,0.062020,0.089309,0.104558,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.321337,0.066360,3.156163,0.350669,0.168649,1.169776,0.018933,0.449040,0.279520,0.236960,0.209760,-43.244787,-3.699288,-0.006252,0.115135,-0.015545,0.215533,0.129780,-0.241054,-0.525512,-0.066346,0.319910,-0.547097,-1.136906,0.043515,0.011087,0.068530,0.023571,0.014833,0.189851,0.004579,0.039280,0.031200,0.016160,0.011040,0.692355,0.408982,0.048388,0.071290,0.051972,0.039813,0.041648,0.030216,0.046798,0.031682,0.058485,0.035098,0.104051,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.236497,0.056547,3.127648,0.293367,0.161417,0.992185,0.031634,0.286154,0.225046,0.207385,0.191077,-43.428705,-3.621151,0.022085,0.100926,0.007351,0.178061,0.135985,-0.224787,-0.515176,-0.073857,0.305744,-0.520586,-1.117063,0.018661,0.013409,0.138758,0.021742,0.015990,0.154924,0.016765,0.028185,0.015815,0.009108,0.001785,1.152792,0.626654,0.069822,0.102930,0.055441,0.066990,0.040459,0.046423,0.102300,0.028113,0.065177,0.089671,0.157842,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.241553,0.050720,3.173491,0.287993,0.162797,1.132444,0.024113,0.320747,0.212533,0.190133,0.178667,-43.996854,-3.272820,0.019112,0.088194,-0.019517,0.197417,0.099685,-0.200375,-0.473081,-0.076842,0.276938,-0.482424,-1.066463,0.016787,0.013480,0.056281,0.019348,0.014339,0.157969,0.003568,0.025707,0.023413,0.007307,0.002027,0.866185,0.494259,0.041150,0.058445,0.030695,0.022353,0.034941,0.030910,0.071494,0.017802,0.043061,0.063028,0.107109,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.242701,0.053695,3.105619,0.291204,0.169209,0.665879,0.037510,0.272533,0.223520,0.191573,0.188800,-43.666715,-3.492770,0.039359,0.100127,-0.008735,0.170949,0.120755,-0.233791,-0.453348,-0.072530,0.283049,-0.518729,-1.090606,0.022952,0.007876,0.079117,0.017494,0.014248,0.111354,0.009953,0.021440,0.019573,0.001920,0.001813,0.898373,0.516906,0.063919,0.080663,0.035582,0.026087,0.045398,0.040324,0.088761,0.019912,0.052085,0.076706,0.124135,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.207951,0.062274,3.125495,0.279167,0.169500,0.723811,0.044242,0.314892,0.194277,0.183815,0.173969,-43.051725,-3.797797,-0.032258,0.150552,-0.018857,0.212528,0.129212,-0.238238,-0.535274,-0.086127,0.339898,-0.557618,-1.185692,0.026514,0.009845,0.062293,0.022326,0.018482,0.200781,0.018237,0.042892,0.014585,0.005108,0.006708,1.005261,0.574220,0.054514,0.093965,0.047433,0.028117,0.056987,0.044286,0.090006,0.020540,0.050098,0.070573,0.127668,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.212490,0.122244,3.278476,0.430125,0.261247,0.971224,0.014429,0.357600,0.188800,0.187680,0.186880,-41.251086,-4.848462,0.071808,0.161533,0.038762,0.268094,0.174090,-0.395431,-0.637038,0.001604,0.288963,-0.756544,-1.379933,0.009928,0.014612,0.024325,0.009034,0.004421,0.093021,0.005864,0.049120,0.002240,0.002400,0.002240,0.372453,0.296843,0.121573,0.137682,0.123178,0.114104,0.091784,0.156284,0.063024,0.200706,0.192207,0.129706,0.147012,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.187950,0.115449,3.170074,0.364490,0.255336,0.567138,0.015719,0.220100,0.163400,0.162400,0.160900,-41.859896,-4.499739,0.038304,0.191326,-0.045749,0.254236,0.155444,-0.352125,-0.525731,-0.092433,0.368970,-0.715834,-1.269914,0.014612,0.019433,0.056897,0.020747,0.008263,0.133064,0.007778,0.036700,0.002000,0.001400,0.000700,0.494971,0.258865,0.094918,0.114084,0.072702,0.136775,0.109644,0.100530,0.137331,0.095015,0.095161,0.067839,0.130522,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.201733,0.066467,3.142641,0.276108,0.167480,0.766062,0.040115,0.279143,0.192000,0.181543,0.173257,-42.963574,-3.894621,0.006568,0.117080,-0.024614,0.195855,0.188174,-0.260910,-0.561852,-0.065670,0.356930,-0.549516,-1.162432,0.012210,0.024572,0.086056,0.018875,0.011431,0.146490,0.009392,0.028514,0.016800,0.007943,0.001486,0.987100,0.558768,0.054886,0.086361,0.033655,0.027383,0.048734,0.030589,0.096680,0.043403,0.044997,0.080077,0.140362,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.268915,0.032095,3.222225,0.335870,0.199868,1.013731,0.026589,0.344800,0.263067,0.214800,0.176333,-43.018810,-3.854086,-0.020899,0.125658,-0.045009,0.245448,0.164698,-0.275821,-0.527017,-0.097679,0.347184,-0.491008,-1.192100,0.025320,0.018765,0.062519,0.024840,0.011203,0.171712,0.008137,0.035333,0.018400,0.017467,0.010467,0.829779,0.447074,0.066452,0.077915,0.100830,0.089974,0.061755,0.048843,0.112832,0.054175,0.067376,0.109352,0.100171,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.184948,0.066647,3.111655,0.352902,0.296713,1.308784,0.012470,0.254629,0.087771,0.078629,0.073143,-41.215001,-4.909771,0.101315,0.285245,-0.047922,0.228123,0.287424,-0.459109,-0.596013,-0.164944,0.416406,-0.790866,-1.431946,0.015670,0.032685,0.098150,0.013880,0.002827,0.219169,0.003005,0.030400,0.004571,0.004800,0.002971,0.318593,0.208958,0.107351,0.150810,0.128336,0.103499,0.083335,0.176012,0.117372,0.074437,0.072142,0.183795,0.135698,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.217894,0.061765,3.072622,0.253962,0.143789,0.879160,0.019773,0.245920,0.210080,0.190240,0.178720,-43.212812,-3.737551,0.011085,0.144914,-0.015662,0.212107,0.118982,-0.236822,-0.525294,-0.077671,0.322006,-0.586097,-1.127809,0.019095,0.016525,0.097829,0.020443,0.015313,0.247211,0.010408,0.039680,0.020480,0.010720,0.007680,1.325970,0.725957,0.089547,0.109089,0.061713,0.035045,0.068994,0.037361,0.135410,0.038452,0.079376,0.070584,0.190013,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.241438,0.069822,3.156041,0.281716,0.148902,1.289377,0.012336,0.319111,0.214933,0.191911,0.173156,-42.755240,-4.008922,-0.024863,0.164399,-0.025813,0.209580,0.191411,-0.267505,-0.587168,-0.087332,0.379273,-0.579202,-1.180584,0.034339,0.014640,0.053761,0.029742,0.013500,0.244082,0.001743,0.058133,0.032178,0.020000,0.011378,1.084589,0.590396,0.041903,0.086352,0.040703,0.028690,0.031714,0.028258,0.071032,0.019585,0.040899,0.083554,0.162490,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.224792,0.035416,3.153627,0.293441,0.166200,1.253851,0.020939,0.327671,0.221553,0.192471,0.179153,-43.222713,-3.718019,-0.026673,0.163596,-0.028172,0.198284,0.144944,-0.236130,-0.533418,-0.087409,0.341468,-0.561101,-1.139910,0.012857,0.008692,0.052914,0.015097,0.010458,0.119557,0.009351,0.023294,0.013365,0.007624,0.003153,0.681662,0.383434,0.030717,0.061974,0.030293,0.031672,0.031046,0.034472,0.061159,0.026854,0.046316,0.053588,0.083161,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.282760,0.070660,3.106940,0.313153,0.163595,1.328818,0.028659,0.389511,0.243822,0.208000,0.166844,-43.700767,-3.528368,0.072275,0.076036,-0.002704,0.185717,0.074456,-0.189370,-0.460953,-0.056737,0.279686,-0.505264,-1.069265,0.044969,0.020233,0.158526,0.027644,0.021312,0.261272,0.011438,0.056000,0.053067,0.037156,0.014489,0.966814,0.497259,0.104130,0.098495,0.053122,0.026993,0.072581,0.061277,0.128382,0.026117,0.080026,0.070206,0.141721,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.183897,0.029150,3.080598,0.341133,0.239891,0.823062,0.021547,0.292000,0.150500,0.147000,0.145000,-43.946571,-3.374463,0.193989,0.036812,-0.057115,0.229626,0.123393,-0.247991,-0.449131,-0.110440,0.297668,-0.551444,-1.028314,0.021467,0.017570,0.163724,0.023938,0.013064,0.224282,0.010360,0.029800,0.000900,0.003800,0.005600,0.849405,0.434656,0.153377,0.125481,0.074967,0.110066,0.074192,0.070651,0.089504,0.063195,0.054031,0.058171,0.138676,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.236689,0.097955,3.088291,0.408857,0.274844,1.323910,0.009996,0.317600,0.163200,0.144400,0.137600,-40.890182,-5.047619,0.039151,0.213864,-0.106098,0.241616,0.255572,-0.317281,-0.696301,-0.105641,0.440315,-0.613926,-1.513153,0.039932,0.036311,0.110376,0.018684,0.003030,0.319195,0.001958,0.062800,0.018800,0.001200,0.007600,0.318879,0.202836,0.052799,0.014258,0.029378,0.069919,0.115625,0.086277,0.064620,0.074886,0.078344,0.098951,0.077005,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.276141,0.024147,3.020248,0.400927,0.254480,1.310873,0.013723,0.369600,0.224800,0.204640,0.141600,-42.654492,-4.112881,0.165786,0.214806,-0.021352,0.135199,0.140039,-0.195560,-0.590826,-0.103103,0.275758,-0.581619,-1.303764,0.035308,0.005465,0.127864,0.008344,0.010432,0.217866,0.005664,0.031040,0.017440,0.028960,0.005920,0.418615,0.364738,0.119188,0.181204,0.226024,0.083995,0.092671,0.140253,0.129990,0.037343,0.055810,0.049433,0.178230,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.286896,0.014209,3.188584,0.395003,0.242696,1.702311,0.012794,0.412800,0.206400,0.161867,0.147733,-43.938904,-3.376545,0.216352,-0.054255,0.189805,-0.024570,0.323943,-0.260445,-0.537968,-0.236899,0.438634,-0.585038,-1.079021,0.057913,0.011055,0.031579,0.044059,0.024252,0.247544,0.002580,0.092267,0.032000,0.002400,0.009600,0.076040,0.152692,0.155034,0.047893,0.070874,0.163178,0.110981,0.123408,0.119235,0.158907,0.061093,0.082376,0.105407,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.269496,0.064312,2.845439,0.337627,0.221486,1.026557,0.019679,0.342400,0.186400,0.168160,0.166400,-42.314770,-4.295942,0.070986,0.169671,-0.019784,0.237777,0.235662,-0.319992,-0.621002,-0.156041,0.368509,-0.546691,-1.295744,0.035869,0.015928,0.216448,0.010925,0.009483,0.128369,0.005560,0.054400,0.017120,0.001120,0.001600,0.336062,0.155442,0.068850,0.061732,0.030843,0.031410,0.037522,0.030374,0.041323,0.047589,0.026515,0.046116,0.047377,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.230307,0.027137,3.149372,0.285863,0.154019,1.172534,0.023782,0.354523,0.216738,0.188185,0.179262,-43.865306,-3.369362,0.004896,0.052988,0.010430,0.173298,0.145196,-0.224238,-0.485843,-0.062011,0.299359,-0.467201,-1.061568,0.033658,0.012203,0.096014,0.021374,0.013963,0.215367,0.008757,0.034769,0.032615,0.011323,0.003138,0.817213,0.500689,0.034059,0.080627,0.041467,0.034654,0.041214,0.030892,0.061707,0.043359,0.063753,0.087516,0.122328,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.296504,0.067687,2.912327,0.324655,0.192056,1.397901,0.016956,0.378000,0.247467,0.180933,0.151600,-42.260285,-4.258075,-0.013606,0.170584,0.010821,0.176937,0.227860,-0.322761,-0.577574,-0.102833,0.367148,-0.601285,-1.275029,0.022018,0.025581,0.173321,0.029322,0.021699,0.232570,0.005037,0.051600,0.041600,0.016400,0.010000,0.853923,0.504011,0.076437,0.067840,0.051607,0.104337,0.057461,0.043242,0.109848,0.088823,0.072696,0.101553,0.089821,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.328663,0.011435,3.122610,0.368488,0.222047,1.831660,0.015484,0.420800,0.313067,0.209600,0.168533,-44.970916,-2.895266,0.389112,-0.073916,-0.101520,0.038202,0.282095,-0.069876,-0.566834,-0.168449,0.277878,-0.127114,-1.145923,0.051374,0.006113,0.058318,0.043596,0.016527,0.253382,0.003011,0.094933,0.070400,0.037867,0.006933,0.133302,0.188632,0.004969,0.142828,0.117408,0.041442,0.131470,0.067196,0.092660,0.073761,0.044427,0.069418,0.086307,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.209901,0.020901,3.202635,0.273356,0.163363,0.574050,0.042899,0.229400,0.204933,0.198133,0.187567,-43.828797,-3.367256,-0.000852,0.088796,-0.000872,0.192335,0.103224,-0.207578,-0.475363,-0.090407,0.317370,-0.524054,-1.065109,0.012076,0.003826,0.055041,0.022681,0.015022,0.147897,0.014498,0.021200,0.009400,0.005600,0.003500,0.957740,0.539177,0.043945,0.074012,0.041336,0.040383,0.046009,0.036524,0.080190,0.024306,0.036862,0.058537,0.137933,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.221685,0.166729,3.114707,0.287686,0.167700,0.758336,0.034773,0.247569,0.203200,0.198338,0.188862,-43.099494,-3.855573,0.033060,0.146767,-0.013441,0.175877,0.151920,-0.251060,-0.526184,-0.041798,0.295973,-0.561521,-1.133327,0.016598,0.022684,0.089101,0.012557,0.015875,0.201642,0.014363,0.028985,0.004185,0.004246,0.006215,0.595285,0.373441,0.063699,0.041835,0.029773,0.044547,0.045291,0.045873,0.066252,0.022265,0.064216,0.052008,0.093356,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.235201,0.160638,3.121189,0.322881,0.158507,0.869540,0.032016,0.365920,0.222400,0.208587,0.198187,-42.873337,-3.883342,-0.006228,0.176320,-0.048220,0.205244,0.183441,-0.279975,-0.562218,-0.085937,0.322319,-0.567725,-1.223147,0.003443,0.021529,0.060532,0.020123,0.014313,0.154814,0.011447,0.030773,0.015467,0.012213,0.017067,1.418639,0.815540,0.105445,0.123664,0.060176,0.040444,0.072037,0.048410,0.136095,0.046510,0.103241,0.132240,0.166693,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.355994,0.156319,3.204993,0.387548,0.160636,1.311614,0.017265,0.464582,0.336436,0.277927,0.252291,-42.295234,-4.272158,-0.018025,0.254982,-0.060087,0.211471,0.158807,-0.242706,-0.626100,-0.062783,0.363774,-0.641065,-1.267815,0.014120,0.014718,0.049201,0.012727,0.008663,0.148727,0.008890,0.012582,0.020218,0.021127,0.019055,0.717806,0.415202,0.070129,0.099245,0.045368,0.065073,0.059636,0.078269,0.055981,0.041152,0.071842,0.068752,0.113526,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.353750,0.180507,3.223647,0.399889,0.177867,1.530106,0.010216,0.455307,0.345280,0.260480,0.223627,-41.804833,-4.466038,-0.084563,0.265315,-0.072401,0.213361,0.230638,-0.283710,-0.693696,-0.072704,0.420169,-0.666254,-1.348114,0.021190,0.015757,0.034747,0.009730,0.004657,0.106945,0.003091,0.011200,0.025280,0.014880,0.015147,0.732175,0.439512,0.102998,0.094065,0.059601,0.080323,0.096447,0.108919,0.116668,0.076961,0.095025,0.072897,0.108529,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.242947,0.122518,3.246583,0.319170,0.172300,0.808363,0.033252,0.309459,0.237224,0.211529,0.203624,-42.165120,-4.314223,-0.057896,0.240092,-0.062776,0.211905,0.197569,-0.279492,-0.629009,-0.048148,0.376392,-0.639011,-1.271427,0.013917,0.018172,0.035047,0.019006,0.012138,0.159410,0.009811,0.029741,0.011341,0.004753,0.004094,1.027270,0.591182,0.075138,0.081154,0.040625,0.030923,0.049368,0.045746,0.100941,0.025117,0.051920,0.067208,0.135958,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.223779,0.256563,3.148411,0.329714,0.171867,0.736047,0.030513,0.352073,0.221236,0.210691,0.190473,-42.145329,-4.294662,-0.055802,0.278686,-0.128924,0.226906,0.218707,-0.267734,-0.661553,-0.081428,0.408509,-0.641997,-1.296120,0.010008,0.026133,0.124460,0.016947,0.013619,0.112554,0.010281,0.031927,0.020218,0.011564,0.010400,0.858285,0.450513,0.119496,0.140344,0.104720,0.064076,0.072015,0.063904,0.107877,0.065385,0.077499,0.094109,0.158954,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.347178,0.072394,3.079116,0.388801,0.174842,1.518308,0.018339,0.463760,0.327600,0.246280,0.218040,-42.950384,-3.872186,-0.016090,0.160846,-0.032898,0.220546,0.147372,-0.255845,-0.548974,-0.078847,0.343281,-0.582714,-1.169493,0.018275,0.012753,0.138985,0.010885,0.005991,0.058965,0.005573,0.019360,0.018160,0.010520,0.007560,0.728610,0.405290,0.039249,0.066385,0.025698,0.016272,0.042355,0.035061,0.066778,0.017636,0.035515,0.059384,0.095621,C:/Users/XPS/Desktop/Clean This/Training Data/sv
0.307086,0.238477,3.265734,0.380862,0.191959,1.060464,0.021571,0.415040,0.297520,0.246760,0.206440,-41.400126,-4.590370,-0.050706,0.266331,-0.072492,0.246706,0.226114,-0.323637,-0.745864,-0.057382,0.358783,-0.729612,-1.433669,0.014291,0.027896,0.027781,0.013292,0.010505,0.092835,0.011271,0.017120,0.028480,0.023000,0.006040,0.604672,0.396115,0.111177,0.147629,0.116878,0.066821,0.081786,0.098777,0.112151,0.069397,0.104814,0.087123,0.089071,C:/Users/XPS/Desktop/Clean This/Training Data/sv
